"id","age","gender","traffic_source","category","retail_price"
72694,21,"M","Search","Outerwear & Coats",44.9900016784668
74122,62,"M","Search","Pants",44.9900016784668
74709,42,"F","Search","Sweaters",44.9900016784668
74791,16,"F","Organic","Intimates",44.9900016784668
75908,26,"F","Search","Pants & Capris",44.9900016784668
76464,33,"F","Search","Intimates",44.9900016784668
77468,16,"M","Search","Tops & Tees",44.9900016784668
78293,41,"F","Search","Jeans",44.9900016784668
79837,54,"F","Search","Tops & Tees",44.9900016784668
80597,47,"F","Search","Maternity",44.9900016784668
81264,30,"F","Organic","Intimates",44.9900016784668
81301,23,"M","Search","Jeans",44.9900016784668
81330,21,"M","Search","Active",44.9900016784668
81401,23,"M","Search","Pants",44.9900016784668
81487,21,"F","Search","Jeans",44.9900016784668
82041,36,"M","Search","Pants",44.9900016784668
82243,59,"M","Display","Pants",44.9900016784668
82328,62,"M","Search","Sleep & Lounge",44.9900016784668
83314,44,"M","Organic","Tops & Tees",44.9900016784668
83936,49,"M","Search","Pants",44.9900016784668
84234,52,"F","Search","Shorts",44.9900016784668
84958,39,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
85394,30,"F","Search","Tops & Tees",44.9900016784668
85678,14,"M","Organic","Sleep & Lounge",44.9900016784668
85785,12,"F","Facebook","Skirts",44.9900016784668
85962,38,"M","Search","Active",44.9900016784668
86035,40,"F","Organic","Fashion Hoodies & Sweatshirts",44.9900016784668
86238,62,"F","Display","Swim",44.9900016784668
86875,37,"F","Search","Active",44.9900016784668
87605,16,"M","Organic","Jeans",44.9900016784668
88370,63,"F","Search","Active",44.9900016784668
88740,37,"M","Facebook","Tops & Tees",44.9900016784668
89598,60,"M","Search","Pants",44.9900016784668
89736,42,"M","Facebook","Pants",44.9900016784668
91426,64,"M","Search","Active",44.9900016784668
91705,35,"F","Email","Plus",44.9900016784668
92191,29,"M","Search","Jeans",44.9900016784668
92834,36,"M","Search","Pants",44.9900016784668
93656,36,"M","Facebook","Shorts",44.9900016784668
94253,36,"F","Search","Jeans",44.9900016784668
96286,27,"F","Organic","Sweaters",44.9900016784668
97090,20,"F","Search","Tops & Tees",44.9900016784668
97248,24,"M","Search","Pants",44.9900016784668
98108,55,"F","Search","Jeans",44.9900016784668
98377,24,"F","Search","Plus",44.9900016784668
2773,29,"F","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
3465,13,"M","Organic","Tops & Tees",44.9900016784668
3683,67,"F","Search","Dresses",44.9900016784668
7629,58,"F","Organic","Jeans",44.9900016784668
7666,34,"F","Search","Plus",44.9900016784668
8663,61,"M","Search","Tops & Tees",44.9900016784668
8733,68,"M","Organic","Active",44.9900016784668
11299,22,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
12834,18,"M","Organic","Jeans",44.9900016784668
12967,19,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
15935,65,"F","Facebook","Pants & Capris",44.9900016784668
16500,27,"F","Search","Jeans",44.9900016784668
21218,25,"F","Search","Leggings",44.9900016784668
24388,35,"M","Search","Tops & Tees",44.9900016784668
27031,57,"F","Search","Sleep & Lounge",44.9900016784668
31906,27,"F","Search","Sleep & Lounge",44.9900016784668
34147,18,"F","Search","Jeans",44.9900016784668
35258,59,"M","Search","Tops & Tees",44.9900016784668
35367,50,"F","Search","Sweaters",44.9900016784668
37130,48,"F","Organic","Skirts",44.9900016784668
37730,64,"F","Search","Sweaters",44.9900016784668
37797,44,"M","Search","Jeans",44.9900016784668
40833,50,"F","Search","Jeans",44.9900016784668
40921,27,"F","Search","Jeans",44.9900016784668
42675,42,"F","Search","Jeans",44.9900016784668
43262,44,"M","Email","Pants",44.9900016784668
46145,58,"M","Search","Pants",44.9900016784668
46656,23,"F","Search","Sweaters",44.9900016784668
49754,41,"F","Organic","Active",44.9900016784668
49803,39,"M","Organic","Jeans",44.9900016784668
51746,61,"F","Search","Jeans",44.9900016784668
53127,69,"F","Facebook","Plus",44.9900016784668
54019,68,"M","Organic","Pants",44.9900016784668
55067,62,"M","Search","Tops & Tees",44.9900016784668
55832,13,"M","Search","Pants",44.9900016784668
55990,52,"M","Search","Jeans",44.9900016784668
56408,14,"F","Search","Jeans",44.9900016784668
61345,29,"F","Search","Sweaters",44.9900016784668
62127,23,"M","Search","Shorts",44.9900016784668
62531,28,"M","Search","Swim",44.9900016784668
64806,30,"F","Search","Sweaters",44.9900016784668
69976,53,"F","Search","Sweaters",44.9900016784668
70585,59,"F","Search","Jeans",44.9900016784668
74236,12,"F","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
76246,15,"F","Search","Tops & Tees",44.9900016784668
78802,29,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
82942,40,"F","Search","Plus",44.9900016784668
83172,58,"M","Organic","Active",44.9900016784668
83208,41,"M","Display","Sleep & Lounge",44.9900016784668
83436,28,"F","Organic","Jeans",44.9900016784668
84890,58,"F","Search","Active",44.9900016784668
87600,26,"M","Search","Fashion Hoodies & Sweatshirts",44.9900016784668
89632,36,"M","Search","Underwear",44.9900016784668
94128,69,"M","Search","Swim",44.9900016784668
94612,31,"M","Search","Pants",44.9900016784668
95440,14,"M","Search","Pants",44.9900016784668
96151,41,"F","Search","Swim",44.9900016784668
96454,66,"M","Search","Pants",44.9900016784668
3724,44,"M","Search","Sweaters",46.9900016784668
8919,50,"F","Organic","Jeans",46.9900016784668
9967,58,"F","Organic","Jeans",46.9900016784668
12564,40,"F","Search","Dresses",46.9900016784668
15962,19,"F","Search","Sweaters",46.9900016784668
19608,16,"F","Facebook","Dresses",46.9900016784668
21429,22,"F","Search","Tops & Tees",46.9900016784668
23095,60,"F","Search","Dresses",46.9900016784668
25095,61,"M","Search","Tops & Tees",46.9900016784668
27707,23,"F","Search","Dresses",46.9900016784668
28825,55,"F","Search","Dresses",46.9900016784668
28923,56,"F","Search","Dresses",46.9900016784668
29121,63,"F","Search","Dresses",46.9900016784668
29679,17,"F","Search","Dresses",46.9900016784668
42635,53,"F","Search","Dresses",46.9900016784668
44266,54,"F","Search","Jeans",46.9900016784668
50531,55,"F","Search","Dresses",46.9900016784668
50619,64,"F","Search","Dresses",46.9900016784668
51413,42,"M","Display","Sleep & Lounge",46.9900016784668
52862,21,"F","Facebook","Dresses",46.9900016784668
53652,40,"M","Search","Tops & Tees",46.9900016784668
56116,66,"F","Search","Tops & Tees",46.9900016784668
61169,34,"M","Search","Shorts",46.9900016784668
64913,25,"M","Search","Sleep & Lounge",46.9900016784668
68677,61,"F","Search","Dresses",46.9900016784668
69506,44,"F","Search","Dresses",46.9900016784668
72233,48,"M","Search","Shorts",46.9900016784668
75033,19,"M","Search","Tops & Tees",46.9900016784668
77409,36,"F","Organic","Intimates",46.9900016784668
80217,62,"F","Search","Dresses",46.9900016784668
82284,53,"M","Search","Sweaters",46.9900016784668
82337,15,"M","Search","Tops & Tees",46.9900016784668
83850,46,"F","Email","Dresses",46.9900016784668
86125,15,"M","Search","Shorts",46.9900016784668
86875,37,"F","Search","Intimates",46.9900016784668
90749,52,"M","Search","Pants",46.9900016784668
91329,59,"F","Email","Dresses",46.9900016784668
93077,59,"F","Search","Dresses",46.9900016784668
93270,68,"F","Organic","Swim",46.9900016784668
98398,22,"M","Search","Sleep & Lounge",46.9900016784668
1761,20,"F","Search","Dresses",46.9900016784668
5543,59,"F","Search","Dresses",46.9900016784668
9532,59,"F","Search","Jeans",46.9900016784668
10497,23,"F","Search","Active",46.9900016784668
24374,51,"F","Search","Intimates",46.9900016784668
29353,64,"F","Search","Dresses",46.9900016784668
34660,62,"M","Search","Pants",46.9900016784668
37179,53,"F","Organic","Tops & Tees",46.9900016784668
46997,50,"M","Search","Pants",46.9900016784668
47110,44,"F","Search","Sweaters",46.9900016784668
52004,27,"F","Search","Pants & Capris",46.9900016784668
54139,25,"F","Search","Dresses",46.9900016784668
64274,42,"F","Search","Dresses",46.9900016784668
78953,54,"F","Search","Pants & Capris",46.9900016784668
83182,20,"F","Display","Dresses",46.9900016784668
86049,14,"M","Email","Tops & Tees",46.9900016784668
90280,47,"M","Search","Sweaters",46.9900016784668
99378,29,"F","Search","Dresses",46.9900016784668
17658,52,"F","Organic","Accessories",48.9900016784668
20639,26,"M","Search","Fashion Hoodies & Sweatshirts",48.9900016784668
27005,20,"F","Display","Tops & Tees",48.9900016784668
36343,58,"M","Organic","Tops & Tees",48.9900016784668
57247,59,"F","Search","Sweaters",48.9900016784668
76438,46,"F","Search","Sweaters",48.9900016784668
89102,30,"F","Search","Sweaters",48.9900016784668
96323,69,"F","Search","Tops & Tees",48.9900016784668
98493,43,"F","Search","Intimates",48.9900016784668
98766,16,"F","Search","Intimates",48.9900016784668
1591,68,"F","Search","Outerwear & Coats",48.9900016784668
78402,45,"F","Search","Accessories",48.9900016784668
18730,32,"M","Organic","Sweaters",50.9900016784668
32270,43,"M","Search","Sweaters",50.9900016784668
35426,54,"M","Search","Sweaters",50.9900016784668
41749,25,"F","Search","Blazers & Jackets",50.9900016784668
42770,24,"M","Search","Pants",50.9900016784668
46499,18,"F","Search","Skirts",50.9900016784668
47419,55,"F","Search","Skirts",50.9900016784668
61326,20,"M","Search","Pants",50.9900016784668
72694,21,"M","Search","Sweaters",50.9900016784668
72766,19,"F","Search","Jeans",50.9900016784668
81106,41,"F","Search","Blazers & Jackets",50.9900016784668
85460,49,"F","Search","Jeans",50.9900016784668
90332,29,"F","Search","Blazers & Jackets",50.9900016784668
32238,46,"M","Search","Pants",50.9900016784668
50458,33,"F","Organic","Blazers & Jackets",50.9900016784668
65370,33,"M","Search","Sweaters",50.9900016784668
86320,13,"M","Search","Pants",50.9900016784668
6354,59,"F","Search","Active",52.9900016784668
10822,27,"F","Display","Skirts",52.9900016784668
31055,61,"F","Search","Blazers & Jackets",52.9900016784668
43255,15,"M","Search","Tops & Tees",52.9900016784668
47036,40,"F","Email","Sweaters",52.9900016784668
48875,46,"F","Email","Jumpsuits & Rompers",52.9900016784668
53191,51,"F","Email","Blazers & Jackets",52.9900016784668
61080,60,"M","Search","Swim",52.9900016784668
64877,28,"F","Search","Blazers & Jackets",52.9900016784668
66491,22,"M","Search","Tops & Tees",52.9900016784668
68930,70,"M","Organic","Tops & Tees",52.9900016784668
72292,38,"M","Search","Swim",52.9900016784668
74855,41,"F","Organic","Jumpsuits & Rompers",52.9900016784668
76808,45,"F","Search","Blazers & Jackets",52.9900016784668
81683,55,"F","Organic","Blazers & Jackets",52.9900016784668
89614,19,"M","Search","Fashion Hoodies & Sweatshirts",52.9900016784668
3294,26,"M","Search","Tops & Tees",52.9900016784668
11833,65,"F","Search","Active",52.9900016784668
17249,66,"F","Facebook","Dresses",52.9900016784668
23502,23,"F","Search","Skirts",52.9900016784668
32249,62,"F","Search","Blazers & Jackets",52.9900016784668
32636,64,"F","Search","Jumpsuits & Rompers",52.9900016784668
49620,29,"F","Search","Blazers & Jackets",52.9900016784668
76884,52,"F","Search","Skirts",52.9900016784668
94490,60,"F","Organic","Dresses",52.9900016784668
1030,22,"M","Search","Outerwear & Coats",54.9900016784668
1232,60,"M","Search","Jeans",54.9900016784668
7908,58,"F","Search","Pants & Capris",54.9900016784668
9214,14,"M","Search","Sweaters",54.9900016784668
9448,65,"M","Search","Sweaters",54.9900016784668
10658,46,"F","Search","Swim",54.9900016784668
13416,55,"F","Search","Jeans",54.9900016784668
14083,15,"M","Email","Sweaters",54.9900016784668
14148,36,"F","Display","Jeans",54.9900016784668
17359,41,"M","Display","Outerwear & Coats",54.9900016784668
17374,49,"F","Search","Sleep & Lounge",54.9900016784668
19262,41,"F","Search","Active",54.9900016784668
20355,52,"M","Organic","Sleep & Lounge",54.9900016784668
22238,53,"M","Search","Active",54.9900016784668
26361,19,"M","Search","Underwear",54.9900016784668
26592,15,"F","Organic","Intimates",54.9900016784668
27044,51,"M","Search","Sweaters",54.9900016784668
28421,52,"M","Search","Sweaters",54.9900016784668
29631,65,"F","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
30609,38,"M","Search","Active",54.9900016784668
31447,16,"M","Display","Pants",54.9900016784668
32079,37,"M","Email","Sleep & Lounge",54.9900016784668
32507,52,"M","Organic","Fashion Hoodies & Sweatshirts",54.9900016784668
35605,40,"M","Organic","Jeans",54.9900016784668
36699,13,"F","Organic","Jeans",54.9900016784668
38142,54,"M","Search","Active",54.9900016784668
39638,27,"M","Search","Shorts",54.9900016784668
41186,55,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
47593,56,"M","Organic","Tops & Tees",54.9900016784668
48443,63,"M","Search","Sleep & Lounge",54.9900016784668
51907,36,"M","Search","Shorts",54.9900016784668
52764,51,"F","Email","Jeans",54.9900016784668
52835,20,"F","Search","Jeans",54.9900016784668
54966,21,"M","Search","Sweaters",54.9900016784668
56916,18,"M","Search","Sleep & Lounge",54.9900016784668
57497,35,"M","Display","Pants",54.9900016784668
59358,34,"F","Search","Intimates",54.9900016784668
60845,49,"M","Search","Shorts",54.9900016784668
63869,18,"M","Facebook","Shorts",54.9900016784668
67641,36,"M","Search","Shorts",54.9900016784668
70866,26,"M","Search","Shorts",54.9900016784668
71457,14,"M","Search","Active",54.9900016784668
72448,15,"M","Facebook","Fashion Hoodies & Sweatshirts",54.9900016784668
73109,30,"F","Search","Dresses",54.9900016784668
73296,14,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
74017,57,"M","Search","Active",54.9900016784668
74892,23,"M","Search","Sleep & Lounge",54.9900016784668
79150,54,"M","Search","Sweaters",54.9900016784668
80810,34,"F","Search","Swim",54.9900016784668
80907,42,"M","Search","Outerwear & Coats",54.9900016784668
82111,55,"M","Search","Pants",54.9900016784668
82798,44,"M","Search","Sweaters",54.9900016784668
83656,12,"M","Search","Active",54.9900016784668
83768,35,"F","Search","Swim",54.9900016784668
83988,35,"M","Search","Sweaters",54.9900016784668
85348,61,"M","Organic","Active",54.9900016784668
88993,43,"F","Search","Swim",54.9900016784668
89577,39,"F","Display","Clothing Sets",54.9900016784668
93176,29,"M","Display","Pants",54.9900016784668
93558,56,"F","Search","Swim",54.9900016784668
95005,21,"F","Organic","Intimates",54.9900016784668
1327,50,"M","Search","Pants",54.9900016784668
8341,31,"M","Search","Pants",54.9900016784668
17855,22,"M","Organic","Sleep & Lounge",54.9900016784668
21411,39,"M","Search","Active",54.9900016784668
25017,48,"F","Search","Jeans",54.9900016784668
34728,42,"M","Search","Sweaters",54.9900016784668
37153,45,"F","Organic","Pants & Capris",54.9900016784668
44520,16,"F","Email","Sweaters",54.9900016784668
45513,27,"F","Search","Sweaters",54.9900016784668
54477,15,"M","Organic","Outerwear & Coats",54.9900016784668
58392,65,"M","Search","Pants",54.9900016784668
61585,49,"M","Search","Sleep & Lounge",54.9900016784668
64614,15,"F","Search","Leggings",54.9900016784668
65717,24,"M","Search","Active",54.9900016784668
70523,61,"M","Search","Pants",54.9900016784668
71736,64,"F","Email","Sleep & Lounge",54.9900016784668
75902,66,"M","Search","Fashion Hoodies & Sweatshirts",54.9900016784668
75958,64,"M","Search","Outerwear & Coats",54.9900016784668
87457,30,"M","Search","Tops & Tees",54.9900016784668
87751,57,"M","Search","Pants",54.9900016784668
88048,45,"M","Search","Shorts",54.9900016784668
91466,23,"M","Search","Active",54.9900016784668
92426,59,"M","Search","Pants",54.9900016784668
98434,55,"F","Search","Swim",54.9900016784668
23258,40,"M","Search","Pants",56.9900016784668
36580,28,"M","Search","Sweaters",56.9900016784668
38957,26,"M","Search","Outerwear & Coats",56.9900016784668
73739,62,"M","Search","Pants",56.9900016784668
78676,16,"M","Search","Pants",56.9900016784668
82074,44,"M","Organic","Outerwear & Coats",56.9900016784668
86023,49,"F","Search","Jeans",56.9900016784668
6554,68,"M","Search","Outerwear & Coats",56.9900016784668
91922,38,"M","Search","Outerwear & Coats",56.9900016784668
95477,38,"M","Search","Sweaters",56.9900016784668
8621,44,"M","Search","Pants",58.9900016784668
16070,44,"M","Organic","Active",58.9900016784668
34846,24,"F","Search","Dresses",58.9900016784668
38408,54,"M","Search","Swim",58.9900016784668
65144,39,"M","Organic","Active",58.9900016784668
67533,55,"M","Display","Pants",58.9900016784668
68445,47,"F","Organic","Maternity",58.9900016784668
72448,15,"M","Facebook","Sweaters",58.9900016784668
